repo https://github.com/CBIIT/ccdi-model
commit 8ef6370
node	property	value_or_TYPE
cytogenomic_file	file_type	gvcf
cytogenomic_file	file_type	hdf5
cytogenomic_file	file_type	html
cytogenomic_file	file_type	idat
cytogenomic_file	file_type	jpg
cytogenomic_file	file_type	json
cytogenomic_file	file_type	maf
cytogenomic_file	file_type	mrxs
cytogenomic_file	file_type	ndpi
cytogenomic_file	file_type	nifti
cytogenomic_file	file_type	pdf
cytogenomic_file	file_type	ped
cytogenomic_file	file_type	png
cytogenomic_file	file_type	quant.sf
cytogenomic_file	file_type	rda
cytogenomic_file	file_type	rdata
cytogenomic_file	file_type	rds
cytogenomic_file	file_type	sas7bdat
cytogenomic_file	file_type	scn
cytogenomic_file	file_type	seg
cytogenomic_file	file_type	svg
cytogenomic_file	file_type	svs
cytogenomic_file	file_type	tar
cytogenomic_file	file_type	tbi
cytogenomic_file	file_type	tif
cytogenomic_file	file_type	tiff
cytogenomic_file	file_type	tsv
cytogenomic_file	file_type	txt
cytogenomic_file	file_type	vcf
cytogenomic_file	file_type	vcf_index
cytogenomic_file	file_type	vms
cytogenomic_file	file_type	vmu
cytogenomic_file	file_type	xls
cytogenomic_file	file_type	xlsx
cytogenomic_file	file_type	xml
cytogenomic_file	file_url	STRING
cytogenomic_file	id	STRING
cytogenomic_file	md5sum	STRING
diagnosis	age_at_diagnosis	INTEGER
diagnosis	diagnosis	ATRT, NOS or NEC
diagnosis	diagnosis	ATRT-MYC
diagnosis	diagnosis	ATRT-SHH
diagnosis	diagnosis	ATRT-TYR
diagnosis	diagnosis	Abdominal fibromatosis
diagnosis	diagnosis	Acinar cell carcinoma
diagnosis	diagnosis	Acute Leukemias of Ambiguous Lineage
diagnosis	diagnosis	Acute Lymphoblastic Leukemia, NOS
diagnosis	diagnosis	Acute erythroid leukemia
diagnosis	diagnosis	Acute leukemia, NOS
diagnosis	diagnosis	Acute megakaryoblastic leukemia
diagnosis	diagnosis	Acute monocytic leukemia
diagnosis	diagnosis	Acute myeloid leukemia (megakaryoblastic) with t(1;22)(p13;q13); RBM15-MKL1
diagnosis	diagnosis	Acute myeloid leukemia with abnormal marrow eosinophils
diagnosis	diagnosis	Acute myeloid leukemia with biallelic mutation of CEBPA
diagnosis	diagnosis	Acute myeloid leukemia with mutated NPM1
diagnosis	diagnosis	Acute myeloid leukemia with myelodysplasia-related changes
diagnosis	diagnosis	Acute myeloid leukemia without maturation
diagnosis	diagnosis	Acute myeloid leukemia, 11q23 abnormalities
diagnosis	diagnosis	Acute myeloid leukemia, NOS
diagnosis	diagnosis	Acute myeloid leukemia, minimal differentiation
diagnosis	diagnosis	Acute myeloid leukemia, t(8;21)(q22;q22)
diagnosis	diagnosis	Acute myelomonocytic leukemia, NOS
diagnosis	diagnosis	Acute promyelocytic leukemia, t(15;17)(q22;q11-12)
diagnosis	diagnosis	Adamantinomatous craniopharyngioma
diagnosis	diagnosis	Adenocarcinoma in adenomatous polyposis coli
diagnosis	diagnosis	Adenocarcinoma in situ in adenomatous polyp
diagnosis	diagnosis	Adenocarcinoma with mixed subtypes
diagnosis	diagnosis	Adenocarcinoma with neuroendocrine differentiation
diagnosis	diagnosis	Adenocarcinoma, NOS
diagnosis	diagnosis	Adenocarcinoma, metastatic, NOS
diagnosis	diagnosis	Adenoid cystic carcinoma
diagnosis	diagnosis	Adenoma, NOS
diagnosis	diagnosis	Adenosarcoma
diagnosis	diagnosis	Adrenal cortical adenoma, NOS
diagnosis	diagnosis	Adrenal cortical carcinoma
diagnosis	diagnosis	Aggressive fibromatosis
diagnosis	diagnosis	Alveolar rhabdomyosarcoma
diagnosis	diagnosis	Alveolar soft part sarcoma
diagnosis	diagnosis	Anaplastic Ependymoma, Posterior Fossa
diagnosis	diagnosis	Anaplastic Large Cell Lymphoma
diagnosis	diagnosis	Anaplastic Meningioma
diagnosis	diagnosis	Anaplastic large cell lymphoma (ALK+/ALKâˆ’)
diagnosis	diagnosis	Anaplastic large cell lymphoma, ALK positive
diagnosis	diagnosis	Anaplastic large cell lymphoma, T-cell and Null-cell type
diagnosis	diagnosis	Angiocentric glioma
diagnosis	diagnosis	Angiomatoid fibrous histiocytoma
diagnosis	diagnosis	Angiomyofibroblastoma
diagnosis	diagnosis	Angiomyosarcoma
diagnosis	diagnosis	Astroblastoma
diagnosis	diagnosis	Astroblastoma, MN1-altered
diagnosis	diagnosis	Astrocytoma, IDH-mutant
diagnosis	diagnosis	Astrocytoma, NOS
diagnosis	diagnosis	Astrocytoma, anaplastic, NOS
diagnosis	diagnosis	Astrocytoma, benign
diagnosis	diagnosis	Atypical Meningioma
diagnosis	diagnosis	Atypical choroid plexus papilloma
diagnosis	diagnosis	Atypical teratoid/rhabdoid tumor
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with hyperdiploidy
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL)
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1)
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1)
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma, BCR-ABL1-like
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma, NOS
diagnosis	diagnosis	B-Cell Acute Lymphoblastic Leukemia, NOS
diagnosis	diagnosis	Benign cystic nephroma
diagnosis	diagnosis	Blue nevus, malignant
diagnosis	diagnosis	Burkitt Lymphoma
diagnosis	diagnosis	Burkitt lymphoma, NOS
diagnosis	diagnosis	CIC-rearranged sarcoma
diagnosis	diagnosis	CNS Germ Cell Tumors
diagnosis	diagnosis	CNS Germ Cell Tumors, NOS or NEC
diagnosis	diagnosis	CNS Germinoma
diagnosis	diagnosis	CNS Non-Germinomatous Germ Cell Tumor
diagnosis	diagnosis	CNS Sarcoma
diagnosis	diagnosis	CNS Sarcoma, NOS or NEC
diagnosis	diagnosis	CNS embryonal tumor
diagnosis	diagnosis	CNS embryonal tumor with rhabdoid features
diagnosis	diagnosis	CNS embryonal tumor, NOS
diagnosis	diagnosis	CNS embryonal tumor, NOS or NEC
diagnosis	diagnosis	CNS neuroblastoma, FOXR2-activated
diagnosis	diagnosis	CNS tumor with BCOR internal tandem duplication
diagnosis	diagnosis	Carcinoid tumor of uncertain malignant potential
diagnosis	diagnosis	Carcinoma ex pleomorphic adenoma
diagnosis	diagnosis	Carcinoma in situ, NOS
diagnosis	diagnosis	Carcinoma, NOS
diagnosis	diagnosis	Carcinoma, diffuse type
diagnosis	diagnosis	Carcinoma, metastatic, NOS
diagnosis	diagnosis	Carcinoma, undifferentiated, NOS
diagnosis	diagnosis	Carcinomatosis
diagnosis	diagnosis	Cavernous hemangioma
diagnosis	diagnosis	Central neurocytoma
diagnosis	diagnosis	Central osteosarcoma, NOS
diagnosis	diagnosis	Central primitive neuroectodermal tumor
diagnosis	diagnosis	Cerebellar liponeurocytoma
diagnosis	diagnosis	Cholangiocarcinoma
diagnosis	diagnosis	Chondroblastic osteosarcoma
diagnosis	diagnosis	Chondroid chordoma
diagnosis	diagnosis	Chondrosarcoma
diagnosis	diagnosis	Chondrosarcoma, NOS
diagnosis	diagnosis	Chordoid glioma
diagnosis	diagnosis	Chordoma
diagnosis	diagnosis	Chordoma (including poorly differentiated chordoma)
diagnosis	diagnosis	Chordoma, NOS
diagnosis	diagnosis	Choriocarcinoma
diagnosis	diagnosis	Choriocarcinoma combined with other germ cell elements
diagnosis	diagnosis	Choriocarcinoma, NOS
diagnosis	diagnosis	Choroid Plexus tumors
diagnosis	diagnosis	Choroid plexus carcinoma
diagnosis	diagnosis	Choroid plexus papilloma
diagnosis	diagnosis	Choroid plexus papilloma, NOS
diagnosis	diagnosis	Choroid plexus tumors, NOS or NEC
diagnosis	diagnosis	Chronic eosinophilic leukemia
diagnosis	diagnosis	Chronic myelogenous leukemia, BCR/ABL positive
diagnosis	diagnosis	Chronic myeloid leukemia, NOS
diagnosis	diagnosis	Clear cell adenocarcinoma, NOS
diagnosis	diagnosis	Clear cell meningioma
diagnosis	diagnosis	Clear cell sarcoma of kidney
diagnosis	diagnosis	Clear cell sarcoma, NOS
diagnosis	diagnosis	Composite Hodgkin and non-Hodgkin lymphoma
diagnosis	diagnosis	Craniopharyngioma
diagnosis	diagnosis	Craniopharyngioma, NOS
diagnosis	diagnosis	Craniopharyngioma, NOS or NEC
diagnosis	diagnosis	Craniopharyngioma, adamantinomatous
diagnosis	diagnosis	Cribriform carcinoma, NOS
diagnosis	diagnosis	Cribriform neuroepithelial tumor
diagnosis	diagnosis	Cutaneous T-cell lymphoma, NOS
diagnosis	diagnosis	Dermatofibrosarcoma protuberans, NOS
diagnosis	diagnosis	Dermatofibrosarcoma protuberans, fibrosarcomatous
diagnosis	diagnosis	Dermoid cyst, NOS
diagnosis	diagnosis	Desmoplastic fibroma
diagnosis	diagnosis	Desmoplastic infantile astrocytoma
diagnosis	diagnosis	Desmoplastic infantile ganglioglioma / desmoplastic infantile astrocytoma
diagnosis	diagnosis	Desmoplastic melanoma, NOS
diagnosis	diagnosis	Desmoplastic myxoid tumor of the pineal region, SMARCB1-mutant
diagnosis	diagnosis	Desmoplastic nodular medulloblastoma
diagnosis	diagnosis	Desmoplastic small round cell tumor
diagnosis	diagnosis	Diffuse astrocytoma, MYB- or MYBL1-altered
diagnosis	diagnosis	Diffuse glioneuronal tumor with oligodendroglioma-like features and nuclear clusters
diagnosis	diagnosis	Diffuse hemispheric glioma, H3 G34-mutant
diagnosis	diagnosis	Diffuse large B-cell lymphoma, NOS
diagnosis	diagnosis	Diffuse leptomeningeal glioneuronal tumor
diagnosis	diagnosis	Diffuse low-grade glioma, MAPK pathway-altered
diagnosis	diagnosis	Diffuse midline glioma, H3 K27-altered
diagnosis	diagnosis	Diffuse midline glioma, H3 K27M-mutant
diagnosis	diagnosis	Diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype
diagnosis	diagnosis	Dysembryoplastic neuroepithelial tumor
diagnosis	diagnosis	Dysplastic cerebellar gangliocytoma (Lhermitte-Duclos disease)
diagnosis	diagnosis	Embryonal carcinoma
diagnosis	diagnosis	Embryonal carcinoma, NOS
diagnosis	diagnosis	Embryonal rhabdomyosarcoma, NOS
diagnosis	diagnosis	Embryonal sarcoma
diagnosis	diagnosis	Embryonal tumor with multilayered rosettes
diagnosis	diagnosis	Embryonal tumor with multilayered rosettes with C19MC alteration
diagnosis	diagnosis	Embryonal tumor with multilayered rosettes, C19MC altered
diagnosis	diagnosis	Embryonal tumor with multilayered rosettes, NOS
diagnosis	diagnosis	Endometrioid adenocarcinoma, NOS
diagnosis	diagnosis	Ependymoma
diagnosis	diagnosis	Ependymoma, NOS
diagnosis	diagnosis	Ependymoma, NOS or NEC
diagnosis	diagnosis	Ependymoma, anaplastic
diagnosis	diagnosis	Epithelial tumor, benign
diagnosis	diagnosis	Epithelial-myoepithelial carcinoma
diagnosis	diagnosis	Epithelioid hemangioendothelioma, NOS
diagnosis	diagnosis	Epithelioid mesothelioma, malignant
diagnosis	diagnosis	Epithelioid sarcoma, NOS
diagnosis	diagnosis	Erdheim-Chester disease
diagnosis	diagnosis	Ewing sarcoma
diagnosis	diagnosis	Extraventricular neurocytoma
diagnosis	diagnosis	Fibrillary astrocytoma
diagnosis	diagnosis	Fibroma, NOS
diagnosis	diagnosis	Fibrosarcoma, NOS
diagnosis	diagnosis	Follicular adenocarcinoma, well differentiated
diagnosis	diagnosis	Follicular adenoma, NOS
diagnosis	diagnosis	Follicular carcinoma, minimally invasive
diagnosis	diagnosis	Follicular lymphoma, NOS
diagnosis	diagnosis	Gangliocytoma
diagnosis	diagnosis	Gangliocytoma, NOS
diagnosis	diagnosis	Ganglioglioma
diagnosis	diagnosis	Ganglioglioma, NOS
diagnosis	diagnosis	Ganglioglioma, anaplastic
diagnosis	diagnosis	Ganglioglioma, benign
diagnosis	diagnosis	Ganglioneuroblastoma
diagnosis	diagnosis	Ganglioneuroma
diagnosis	diagnosis	Gastrointestinal stromal tumor
diagnosis	diagnosis	Gastrointestinal stromal tumor, NOS
diagnosis	diagnosis	Gastrointestinal stromal tumor, benign
diagnosis	diagnosis	Genital rhabdomyoma
diagnosis	diagnosis	Germ cell tumor, nonseminomatous
diagnosis	diagnosis	Germinoma
diagnosis	diagnosis	Giant cell glioblastoma
diagnosis	diagnosis	Giant cell tumor of bone, NOS
diagnosis	diagnosis	Giant cell tumor of bone, malignant
diagnosis	diagnosis	Giant cell tumor of soft parts, NOS
diagnosis	diagnosis	Glioblastoma
diagnosis	diagnosis	Glioblastoma, IDH-wildtype
diagnosis	diagnosis	Glioblastoma, NOS
diagnosis	diagnosis	Glioma, malignant
diagnosis	diagnosis	Gliomatosis cerebri
diagnosis	diagnosis	Glioneuronal and neuronal tumors
diagnosis	diagnosis	Glioneuronal and neuronal tumors, NOS or NEC
diagnosis	diagnosis	Gliosarcoma
diagnosis	diagnosis	Glomus tumor, malignant
diagnosis	diagnosis	Granulosa cell tumor, juvenile
diagnosis	diagnosis	Granulosa cell tumor, malignant
diagnosis	diagnosis	HHV8 positive diffuse large B-cell lymphoma
diagnosis	diagnosis	Healthy Control
diagnosis	diagnosis	Hemangioblastoma
diagnosis	diagnosis	Hemangioendothelioma, NOS
diagnosis	diagnosis	Hemangioendothelioma, malignant
diagnosis	diagnosis	Hemangioma, NOS
diagnosis	diagnosis	Hemangiomas and vascular malformations
diagnosis	diagnosis	Hemangiosarcoma
diagnosis	diagnosis	Hepatoblastoma, NOS
diagnosis	diagnosis	Hepatocellular carcinoma, NOS
diagnosis	diagnosis	Hepatocellular carcinoma, fibrolamellar
diagnosis	diagnosis	Hepatosplenic T-cell lymphoma
diagnosis	diagnosis	High-Grade Glioma
diagnosis	diagnosis	High-grade astrocytoma with piloid features
diagnosis	diagnosis	High-grade glioma, NOS or NEC
diagnosis	diagnosis	Histiocytic sarcoma
diagnosis	diagnosis	Hodgkin lymphoma, NOS
diagnosis	diagnosis	Hodgkin lymphoma, nodular sclerosis, NOS
diagnosis	diagnosis	Hybrid nerve sheath tumor
diagnosis	diagnosis	Immature teratoma
diagnosis	diagnosis	Immunodeficiency-associated CNS lymphoma
diagnosis	diagnosis	Infant-type hemispheric glioma
diagnosis	diagnosis	Infantile fibrosarcoma
diagnosis	diagnosis	Intracranial mesenchymal tumor, FET-CREB fusion-positive
diagnosis	diagnosis	Intraductal papillary mucinous neoplasm with an associated invasive carcinoma
diagnosis	diagnosis	Intravascular large B-cell lymphoma
diagnosis	diagnosis	Juvenile myelomonocytic leukemia, NOS
diagnosis	diagnosis	Juvenile xanthogranuloma
diagnosis	diagnosis	Lactotroph adenoma
diagnosis	diagnosis	Langerhans cell histiocytosis
diagnosis	diagnosis	Langerhans cell histiocytosis, NOS
diagnosis	diagnosis	Langerhans cell histiocytosis, disseminated
diagnosis	diagnosis	Large cell medulloblastoma
diagnosis	diagnosis	Leiomyoma, NOS
diagnosis	diagnosis	Leiomyosarcoma, NOS
diagnosis	diagnosis	Lentiginous melanocytic nevus
diagnosis	diagnosis	Leukemia, NOS
diagnosis	diagnosis	Leydig cell tumor, NOS
diagnosis	diagnosis	Leydig cell tumor, benign
diagnosis	diagnosis	Lipoblastomatosis
diagnosis	diagnosis	Liposarcoma, NOS
diagnosis	diagnosis	Low cumulative sun damage melanoma
diagnosis	diagnosis	Low-Grade Glioma
diagnosis	diagnosis	Low-grade glioma, NOS or NEC
diagnosis	diagnosis	Lymphangioma, NOS
diagnosis	diagnosis	Lymphoepithelial carcinoma
diagnosis	diagnosis	Lymphoid leukemia, NOS
diagnosis	diagnosis	Lymphomatoid granulomatosis
diagnosis	diagnosis	Lymphoproliferative disorder, NOS
diagnosis	diagnosis	MALT lymphoma of the dura
diagnosis	diagnosis	Malignant histiocytosis
diagnosis	diagnosis	Malignant lymphoma, NOS
diagnosis	diagnosis	Malignant lymphoma, non-Hodgkin, NOS
diagnosis	diagnosis	Malignant melanoma arising in giant congenital nevus
diagnosis	diagnosis	Malignant melanoma, NOS
diagnosis	diagnosis	Malignant melanotic nerve sheath tumor
diagnosis	diagnosis	Malignant peripheral nerve sheath tumor
diagnosis	diagnosis	Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation
diagnosis	diagnosis	Malignant peripheral nerve sheath tumor, NOS
diagnosis	diagnosis	Malignant tumor, small cell type
diagnosis	diagnosis	Malignant tumor, spindle cell type
diagnosis	diagnosis	Marginal zone B-cell lymphoma, NOS
diagnosis	diagnosis	Mast cell leukemia
diagnosis	diagnosis	Mature teratoma
diagnosis	diagnosis	Mediastinal large B-cell lymphoma
diagnosis	diagnosis	Medullary carcinoma, NOS
diagnosis	diagnosis	Medulloblastoma
diagnosis	diagnosis	Medulloblastoma, Group 3
diagnosis	diagnosis	Medulloblastoma, Group 4
diagnosis	diagnosis	Medulloblastoma, NOS
diagnosis	diagnosis	Medulloblastoma, NOS or NEC
diagnosis	diagnosis	Medulloblastoma, SHH-activated and TP53-mutant
diagnosis	diagnosis	Medulloblastoma, SHH-activated and TP53-wildtype
diagnosis	diagnosis	Medulloblastoma, WNT-activated
diagnosis	diagnosis	Medulloblastoma, WNT-activated, NOS
diagnosis	diagnosis	Medulloblastoma, non-WNT/non-SHH
diagnosis	diagnosis	Medulloepithelioma, NOS
diagnosis	diagnosis	Melanoma in situ
diagnosis	diagnosis	Melanotic neuroectodermal tumor
diagnosis	diagnosis	Melanotic schwannoma
diagnosis	diagnosis	Meningeal melanocytic neoplasms (includes melanoma)
diagnosis	diagnosis	Meningeal melanocytoma
diagnosis	diagnosis	Meningeal melanocytoma and meningeal melanoma
diagnosis	diagnosis	Meningeal melanocytosis and meningeal melanomatosis
diagnosis	diagnosis	Meningeal melanomatosis
diagnosis	diagnosis	Meningioma
diagnosis	diagnosis	Meningioma, NOS
diagnosis	diagnosis	Meningioma, malignant
diagnosis	diagnosis	Meningiomatosis, NOS
diagnosis	diagnosis	Meningothelial meningioma
diagnosis	diagnosis	Merkel cell carcinoma
diagnosis	diagnosis	Mesenchymal chondrosarcoma
diagnosis	diagnosis	Mesoblastic nephroma
diagnosis	diagnosis	Mesothelioma, biphasic, malignant
diagnosis	diagnosis	Metastases to the brain and spinal cord parenchyma
diagnosis	diagnosis	Metastases to the meninges
diagnosis	diagnosis	Metastatic signet ring cell carcinoma
diagnosis	diagnosis	Mixed germ cell tumor
diagnosis	diagnosis	Mixed phenotype acute leukemia with t(v;11q23); MLL rearranged
diagnosis	diagnosis	Mixed phenotype acute leukemia, B/myeloid, NOS
diagnosis	diagnosis	Mixed phenotype acute leukemia, T/myeloid, NOS
diagnosis	diagnosis	Mixed type rhabdomyosarcoma
diagnosis	diagnosis	Mucinous adenocarcinoma
diagnosis	diagnosis	Mucoepidermoid carcinoma
diagnosis	diagnosis	Multinodular and vacuolating neuronal tumor
diagnosis	diagnosis	Mycosis fungoides
diagnosis	diagnosis	Myelodysplastic syndrome with excess blasts
diagnosis	diagnosis	Myelodysplastic syndrome with multilineage dysplasia
diagnosis	diagnosis	Myelodysplastic syndrome with single lineage dysplasia
diagnosis	diagnosis	Myelodysplastic syndrome, NOS
diagnosis	diagnosis	Myeloid leukemia associated with Down syndrome
diagnosis	diagnosis	Myeloid leukemia, NOS
diagnosis	diagnosis	Myeloid sarcoma
diagnosis	diagnosis	Myeloproliferative neoplasm, unclassifiable
diagnosis	diagnosis	Myoepithelial carcinoma
diagnosis	diagnosis	Myofibroblastic tumor, NOS
diagnosis	diagnosis	Myofibroma
diagnosis	diagnosis	Myofibromatosis
diagnosis	diagnosis	Myxofibrosarcoma
diagnosis	diagnosis	Myxoid chondrosarcoma
diagnosis	diagnosis	Myxoid glioneuronal tumor
diagnosis	diagnosis	Myxoid liposarcoma
diagnosis	diagnosis	Myxopapillary ependymoma
diagnosis	diagnosis	Neoplasm, benign
diagnosis	diagnosis	Neoplasm, malignant
diagnosis	diagnosis	Neoplasm, malignant, uncertain whether primary or metastatic
diagnosis	diagnosis	Neoplasm, metastatic
diagnosis	diagnosis	Neoplasm, uncertain whether benign or malignant
diagnosis	diagnosis	Nephroblastoma, NOS
diagnosis	diagnosis	Neuroblastoma
diagnosis	diagnosis	Neuroblastoma, NOS
diagnosis	diagnosis	Neuroendocrine carcinoma, NOS
diagnosis	diagnosis	Neuroendocrine tumor, NOS
diagnosis	diagnosis	Neuroepithelioma, NOS
diagnosis	diagnosis	Neurofibroma
diagnosis	diagnosis	Neurofibroma, NOS
diagnosis	diagnosis	Neurofibromatosis, NOS
diagnosis	diagnosis	Neuroma, NOS
diagnosis	diagnosis	Nodular melanoma
diagnosis	diagnosis	Normal
diagnosis	diagnosis	Not Reported
diagnosis	diagnosis	Nuclear protein in testis (NUT)-associated carcinoma
diagnosis	diagnosis	Odontogenic Carcinosarcoma
diagnosis	diagnosis	Olfactory neuroblastoma
diagnosis	diagnosis	Olfactory neurocytoma
diagnosis	diagnosis	Oligoastrocytoma, NOS
diagnosis	diagnosis	Oligodendroglioma, IDH-mutant, and 1p/19q-codeleted
diagnosis	diagnosis	Oligodendroglioma, NOS
diagnosis	diagnosis	Oligodendroglioma, anaplastic, NOS
diagnosis	diagnosis	Ossifying fibromyxoid tumor, NOS
diagnosis	diagnosis	Osteosarcoma
diagnosis	diagnosis	Osteosarcoma, NOS
diagnosis	diagnosis	Other
diagnosis	diagnosis	Other CNS Embryonal tumors
diagnosis	diagnosis	Other CNS tumor, NOS or NEC
diagnosis	diagnosis	Other low-grade B-cell lymphomas of the CNS
diagnosis	diagnosis	Other, NOS or NEC
diagnosis	diagnosis	Pancreatic neuroendocrine tumor, nonfunctioning
diagnosis	diagnosis	Pancreatoblastoma
diagnosis	diagnosis	Papillary adenocarcinoma, NOS
diagnosis	diagnosis	Papillary carcinoma, NOS
diagnosis	diagnosis	Papillary carcinoma, follicular variant
diagnosis	diagnosis	Papillary craniopharyngioma
diagnosis	diagnosis	Papillary glioneuronal tumor
diagnosis	diagnosis	Papillary intralymphatic angioendothelioma
diagnosis	diagnosis	Papillary microcarcinoma
diagnosis	diagnosis	Papillary tumor of pineal region
diagnosis	diagnosis	Papillary tumor of the pineal region
diagnosis	diagnosis	Papillary urothelial carcinoma, non-invasive
diagnosis	diagnosis	Paraganglioma
diagnosis	diagnosis	Paraganglioma, NOS
diagnosis	diagnosis	Paraganglioma, malignant
diagnosis	diagnosis	Parosteal osteosarcoma
diagnosis	diagnosis	Perineurioma
diagnosis	diagnosis	Periosteal osteosarcoma
diagnosis	diagnosis	Pheochromocytoma, NOS
diagnosis	diagnosis	Pigmented dermatofibrosarcoma protuberans
diagnosis	diagnosis	Pilocytic astrocytoma
diagnosis	diagnosis	Pilomyxoid astrocytoma
diagnosis	diagnosis	Pineal parenchymal tumor of intermediate differentiation
diagnosis	diagnosis	Pinealoma
diagnosis	diagnosis	Pineoblastoma
diagnosis	diagnosis	Pineocytoma
diagnosis	diagnosis	Pituicytoma, granular cell tumor of the sellar region, and spindle cell oncocytoma
diagnosis	diagnosis	Pituitary adenoma, NOS
diagnosis	diagnosis	Pituitary adenoma/PitNET
diagnosis	diagnosis	Pituitary blastoma
diagnosis	diagnosis	Plasmacytoma, extramedullary
diagnosis	diagnosis	Pleomorphic liposarcoma
diagnosis	diagnosis	Pleomorphic rhabdomyosarcoma, adult type
diagnosis	diagnosis	Pleomorphic xanthoastrocytoma
diagnosis	diagnosis	Pleomorphic xanthoastrocytoma, NOS
diagnosis	diagnosis	Pleuropulmonary blastoma
diagnosis	diagnosis	Plexiform fibrohistiocytic tumor
